統編,公司名稱,公司地址,ADDR_X,ADDR_Y
27390760,台灣帝威視有限公司,114臺北市內湖區瑞光路316巷58號6樓,307819,2774297
27395391,博圓生技有限公司,114臺北市內湖區瑞光路358巷38弄36號3樓之3,307796,2774312
27420770,凱銳光電股份有限公司,114臺北市內湖區陽光街300號7樓之2,307980,2773973
27420785,城拓工程顧問有限公司,114臺北市內湖區陽光街321巷10號7樓,308361,2773972
27437694,大方藝彩行銷顧問股份有限公司,114臺北市內湖區瑞光路358巷36號6樓,307693,2774373
27444365,愛現科技股份有限公司,114臺北市內湖區港墘路200號3樓之4,307941,2774316
27447813,大汎企業有限公司,114臺北市內湖區陽光街345巷14號4樓,308304,2773905
27461835,聯名科技有限公司,114臺北市內湖區民權東路6段15巷16號4樓之2,308399,2773451
27515305,日冠科技有限公司,114臺北市內湖區瑞光路192號3樓,308222,2774179
27520139,優萃生技有限公司,114臺北市內湖區港墘路187號9樓,307991,2774304
27521432,瑞思登科技股份有限公司,114臺北市內湖區洲子街76號2樓,307671,2774669
27525697,文怡開發股份有限公司,114臺北市內湖區瑞光路358巷30弄6號3樓,307741,2774364
27526226,非等式股份有限公司,114臺北市內湖區洲子街50號5樓,307808,2774642
27526844,泓吉投資股份有限公司,114臺北市內湖區民權東路6段16號1樓,308249,2773229
27527013,加菲智權顧問股份有限公司,114臺北市內湖區瑞光路669號3樓,307062,2774850
27527421,達陣貿易有限公司,114臺北市內湖區陽光街321巷56號2樓,308299,2773836
27528569,松宇投資有限公司,114臺北市內湖區內湖路1段120巷13號6樓,306763,2775027
27528961,大江生活股份有限公司,114臺北市內湖區港墘路185號10樓,307996,2774311
27530024,海晏國際有限公司,114臺北市內湖區瑞湖街195號1樓,308173,2773429
27530100,銘展國際有限公司,114臺北市內湖區基湖路35巷6號2樓,307062,2774704
27530848,采昌國際多媒體股份有限公司,114臺北市內湖區瑞光路258巷56號6樓之3,307960,2774135
27531430,台灣第一新藥股份有限公司,114臺北市內湖區港墘路189號8樓,307985,2774296
27531754,和信超媒體雲端服務股份有限公司,114臺北市內湖區堤頂大道2段407巷22號8樓,306855,2774870
27532590,威光投資股份有限公司,114臺北市內湖區民權東路6段16號1樓,308249,2773229
27534112,廣隆昌控制股份有限公司,114臺北市內湖區瑞光路112巷5號5樓,308563,2773851
27534160,敦煌影像製作有限公司,114臺北市內湖區瑞光路441號,307604,2774633
27536863,永豐裕石材美護工程有限公司,114臺北市內湖區洲子街46號5樓之1,307824,2774630
27537878,康舒通訊股份有限公司,114臺北市內湖區瑞光路188巷58號5樓,308151,2774060
27538074,億宏國際股份有限公司,114臺北市內湖區民權東路6段16之2號5樓,308265,2773234
27541198,上麗股份有限公司,114臺北市內湖區洲子街79號6樓,307648,2774778
27543490,旭晟科技股份有限公司,114臺北市內湖區瑞光路34號6樓,308754,2773648
27543695,富昇旅行社股份有限公司,114臺北市內湖區洲子街92號7樓,307608,2774739
27544316,佑捷有限公司,114臺北市內湖區民權東路6段15巷16號3樓,308399,2773451
27544694,春伍企業有限公司,114臺北市內湖區堤頂大道2段17號,307691,2774284
27545574,軒崴科技股份有限公司,114臺北市內湖區基湖路35巷49號3樓,307146,2774694
27545716,數聯資安股份有限公司,114臺北市內湖區瑞光路218號2樓,308117,2774255
27546166,芙麗康健生技有限公司,114臺北市內湖區瑞光路415號5樓,307649,2774599
27546314,鋕東工程有限公司,114臺北市內湖區舊宗路2段121巷30號1樓,308098,2773536
27547496,達皇旅行社有限公司,114臺北市內湖區瑞光路288號9樓,308022,2774325
27548468,瑞曜科技股份有限公司,114臺北市內湖區內湖路1段250號6樓,307169,2774976
27549071,威昱科技股份有限公司,114臺北市內湖區洲子街79之1號3樓,307656,2774793
27549380,寶興開發股份有限公司,114臺北市內湖區瑞光路26巷36弄8號5樓,308669,2773586
27549467,品約股份有限公司,114臺北市內湖區民權東路6段15巷16號3樓之1,308399,2773451
27549558,十大科技股份有限公司,114臺北市內湖區內湖路1段120巷15弄8號6樓,306805,2774955
27550549,立田投資事業有限公司,114臺北市內湖區洲子街79之1號5樓之1,307656,2774793
27553320,華岳運動用品股份有限公司,114臺北市內湖區瑞光路76巷101號1樓,308420,2773511
27553715,殷諾科技股份有限公司,114臺北市內湖區洲子街81號3樓,307595,2774793
27553840,庭寬家品有限公司,114臺北市內湖區洲子街77號9樓,307674,2774787
27555185,創造力整合行銷有限公司,114臺北市內湖區瑞光路550號10樓,307209,2774726
27555501,哈囉行銷管理顧問股份有限公司,114臺北市內湖區瑞湖街161號4樓,308169,2773516
27556918,佳峻國際有限公司,114臺北市內湖區瑞光路76巷45號,308584,2773712
27557058,宇豐光電股份有限公司,114臺北市內湖區瑞光路76巷39號4樓,308623,2773700
27557439,芯能科技股份有限公司,114臺北市內湖區瑞光路583巷29號4樓,307291,2774846
27559372,美樺興業股份有限公司,114臺北市內湖區瑞光路258巷2號7樓,308052,2774220
27559990,裕堡投資有限公司,114臺北市內湖區洲子街83號7樓,307578,2774800
27561145,台灣威雅利電子股份有限公司,114臺北市內湖區洲子街77號2樓,307674,2774787
27562123,凌飛科技有限公司,114臺北市內湖區瑞光路66巷27號5樓,308686,2773644
27562952,太思科技股份有限公司,114臺北市內湖區陽光街321巷56號7樓,308299,2773836
27564163,恒豐光電股份有限公司,114臺北市內湖區內湖路1段396號9樓,307823,2774820
27564229,依世紘有限公司,114臺北市內湖區瑞光路513巷37號9樓,307525,2774761
27565851,辰隆建設股份有限公司,114臺北市內湖區民權東路6段23之1號,308796,2773504
27566789,根億建設股份有限公司,114臺北市內湖區內湖路1段320號9樓,307474,2774946
27568082,康飛電子股份有限公司,114臺北市內湖區民權東路6段16之2號3樓,308265,2773234
27569786,鈦美股份有限公司,114臺北市內湖區內湖路1段360巷10號3樓之1,307525,2774828
27571684,摩德有限公司,114臺北市內湖區瑞光路478巷18弄20號1樓,307338,2774584
27575696,互木實業股份有限公司,114臺北市內湖區瑞光路30號7樓,308790,2773672
27576652,惠健生技股份有限公司,114臺北市內湖區陽光街321巷56號2樓之2,308299,2773836
27577879,晟宇資訊有限公司,114臺北市內湖區瑞光路583巷22號3樓,307311,2774817
27578080,東京都物業管理股份有限公司,114臺北市內湖區堤頂大道2段283號5樓,307064,2774598
27578342,冠崴電子股份有限公司,114臺北市內湖區瑞光路76巷47號2樓,308576,2773706
27578568,良欣財務股份有限公司,114臺北市內湖區瑞光路318號11樓,307869,2774399
27579216,銘灝國際股份有限公司,114臺北市內湖區瑞光路588號7樓,307102,2774785
27591268,亞力得科技股份有限公司,114臺北市內湖區瑞湖街193號4樓,308172,2773442
27594379,城家建設股份有限公司,114臺北市內湖區洲子街196號7樓,307121,2774920
27604453,日月星國際股份有限公司,114臺北市內湖區陽光街345巷14號4樓,308304,2773905
27606425,偉綜投資股份有限公司,114臺北市內湖區瑞光路316巷58號7樓,307819,2774297
27638432,金典國際酒店管理顧問股份有限公司,114臺北市內湖區堤頂大道2段497號8樓之5,306678,2775071
27640303,新燁科技股份有限公司,114臺北市內湖區瑞湖街199號4樓,308177,2773401
27643884,寶瓏股份有限公司,114臺北市內湖區瑞光路188巷52號,308180,2774046
27654523,畢諾力股份有限公司,114臺北市內湖區陽光街321巷56號4樓,308299,2773836
27711480,植享家股份有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之4,307408,2774751
27713001,忠曄國際有限公司,114臺北市內湖區瑞光路168號5樓,308375,2774089
27714450,寶星萊斯科技有限公司,114臺北市內湖區瑞光路513巷28號4樓,307479,2774738
27714944,昕力資訊股份有限公司,114臺北市內湖區瑞光路437號3樓,307610,2774573
27720208,強生介護有限公司,114臺北市內湖區瑞光路478巷18弄22號5樓,307328,2774589
27725436,鎮鑫廣告工程有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
27726266,東易加油站股份有限公司,114臺北市內湖區堤頂大道2段191號,307352,2774505
27727906,米羅國際事業有限公司,114臺北市內湖區洲子街79號4樓之1,307648,2774778
27728855,鑫頌企業有限公司,114臺北市內湖區內湖路1段120巷13號2樓,306763,2775027
27729833,一元素科技股份有限公司,114臺北市內湖區瑞光路76巷61號5樓,308537,2773669
27730156,捷寶建設股份有限公司,114臺北市內湖區瑞光路582號9樓之1,307133,2774770
27730705,敝爾麗國際有限公司,114臺北市內湖區民權東路6段18號4樓,308287,2773240
27737593,臺灣蒙地拿股份有限公司,114臺北市內湖區瑞光路190號,308252,2774153
27738919,中國吉紡成衣有限公司,114臺北市內湖區瑞湖街103號2樓,308133,2773950
27739543,佺匯股份有限公司,114臺北市內湖區瑞光路316巷58號5樓,307819,2774297
27739564,科茂橡塑材料股份有限公司,114臺北市內湖區瑞光路8號4樓之2,308854,2773600
27740422,揚智投資股份有限公司,114臺北市內湖區瑞光路358巷38弄36號10樓,307796,2774312
27740598,慧予投資股份有限公司,114臺北市內湖區瑞光路358巷38弄36號10樓,307796,2774312
27743194,派麗有限公司,114臺北市內湖區洲子街88號3樓之2,307626,2774702
27743413,爾智企業有限公司,114臺北市內湖區洲子街107號2樓,307444,2774860
27743785,杭果策略設計有限公司,114臺北市內湖區洲子街12號2樓,308009,2774565
27743928,自由文化事業股份有限公司,114臺北市內湖區瑞光路405號15樓,307674,2774553
27744757,翃泰建設有限公司,114臺北市內湖區瑞光路408號6樓,307552,2774550
27747966,睿隆資訊股份有限公司,114臺北市內湖區瑞光路66巷29號3樓,308676,2773626
27749296,昱碩投資有限公司,114臺北市內湖區瑞光路206號6樓,308148,2774221
27749417,創意家行銷股份有限公司,114臺北市內湖區瑞光路358巷38弄36號10樓,307796,2774312
27750080,易信資產管理股份有限公司,114臺北市內湖區瑞光路583巷21號4樓,307280,2774824
27753474,翺昇股份有限公司,114臺北市內湖區瑞光路76巷39號4樓,308623,2773700
27756417,馥麒科技股份有限公司,114臺北市內湖區民權東路6段16之2號5樓,308265,2773234
27757627,士亨投資有限公司,114臺北市內湖區瑞光路206號6樓,308148,2774221
27758267,眾家興科技股份有限公司,114臺北市內湖區瑞光路513巷26號5樓之1,307474,2774728
27758702,貝克漢股份有限公司,114臺北市內湖區瑞光路76巷101號1樓,308420,2773511
27760664,泰樂遊覽車客運有限公司,114臺北市內湖區舊宗路2段181巷6號4樓,307996,2773836
27763389,鼎雲科技股份有限公司,114臺北市內湖區堤頂大道2段407巷22號11樓,306855,2774870
27763677,德洋投資股份有限公司,114臺北市內湖區洲子街86號1樓,307630,2774712
27763682,廣威國際科技有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之4,307408,2774751
27763698,台灣展鑫醫療器材有限公司,114臺北市內湖區陽光街321巷18號5樓之1,308386,2773940
27765794,芯芮生技開發股份有限公司,114臺北市內湖區民權東路6段16號地下1層,308249,2773229
27767385,華瀚航太科技有限公司,114臺北市內湖區瑞湖街103號5樓之5,308133,2773950
27768194,勇利新友船務代理有限公司,114臺北市內湖區民權東路6段11巷43號3樓,308208,2773404
27768265,崇智國際投資股份有限公司,114臺北市內湖區堤頂大道2段483號2樓,306699,2775013
27768434,崇盛投資股份有限公司,114臺北市內湖區堤頂大道2段483號2樓,306699,2775013
27770163,雷諾斯亞洲有限公司,114臺北市內湖區堤頂大道2段411號3樓,306816,2774832
27770810,華威生技有限公司,114臺北市內湖區民權東路6段23號7樓之1,308792,2773500
27771542,學學國際文化創意事業股份有限公司,114臺北市內湖區堤頂大道2段207號1、2樓,307290,2774531
27771888,大船科技股份有限公司,114臺北市內湖區基湖路35巷49號6樓之1,307146,2774694
27781751,鼎躍科技股份有限公司,114臺北市內湖區瑞光路188巷46號7樓,308187,2774068
27789418,布朗奇咖啡股份有限公司,114臺北市內湖區瑞光路584號,307121,2774775
27797579,多維空間資訊有限公司,114臺北市內湖區瑞光路112巷5號4樓,308563,2773851
27832718,彥庭國際有限公司,114臺北市內湖區瑞光路583巷25號4樓,307286,2774835
27892927,冠達發科技股份有限公司,114臺北市內湖區陽光街351號2樓之5,308252,2773991
27896825,中飛科技股份有限公司,114臺北市內湖區瑞光路583巷32號5樓,307329,2774851
27903712,東陽行動股份有限公司,114臺北市內湖區瑞光路192號7樓之1,308222,2774179
27915750,竑柏貿易有限公司,114臺北市內湖區瑞光路513巷26號9樓,307474,2774728
27927067,弘鼎創業投資股份有限公司,114臺北市內湖區內湖路1段120巷17號5樓,306740,2774997
27934258,研華智勤股份有限公司,114臺北市內湖區瑞光路26巷20弄1號,308772,2773585
27945086,星元電力股份有限公司,114臺北市內湖區瑞光路392號6樓,307627,2774517
27953682,世基生物醫學股份有限公司,114臺北市內湖區舊宗路2段171巷17號4樓,308076,2773802
27954845,瑪垚投資有限公司,114臺北市內湖區洲子街73號5樓之2,307678,2774744
27955387,勝得科技股份有限公司,114臺北市內湖區陽光街345巷5號3樓,308326,2773924
27955725,駿富投資有限公司,114臺北市內湖區陽光街321巷26號7樓之17,308372,2773918
27956978,凱優迪有限公司,114臺北市內湖區內湖路一段66號3樓,306721,2775163
27957651,國華公寓大廈管理維護股份有限公司,114臺北市內湖區港墘路221巷33號3樓,307973,2774082
